[2024-04-30 21:59:09,292    GlobalStatic.py:Create_InitLogger:    INFO] **************************************Program Start*****************************************
[2024-04-30 21:59:09,293    GlobalStatic.py:Create_InitLogger:    INFO] {'result': '1'}
[2024-05-01 07:31:13,360             TCP.py:     write:    INFO] MVSG1;TRIG:MODE SSH;;MVSG1;TRIG:SOUR IMM;;
[2024-05-01 07:31:13,360             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 07:31:13,360              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 07:31:13,360              IQ.py:     GenCW:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|'}
[2024-05-01 07:31:13,360             cli.py:  <module>:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|', 'cls_obj': <IQ.IQ.IQ object at 0x0000020522595CD0>}
[2024-05-01 07:31:13,360             cli.py:  <module>:    INFO] ********************************************************************************************
[2024-05-01 07:32:49,183             cli.py:  <module>:    INFO] CMD#$IQ.IQ,IQ,GenCW,1575.52,-120,1,2A
[2024-05-01 07:32:49,183              IQ.py:     GenCW:    INFO] IQ.IQ:GenCW start
[2024-05-01 07:32:49,183              IQ.py:   GetLoss:    INFO] IQ.IQ:GetLoss start
[2024-05-01 07:32:49,183              IQ.py:   GetLoss:    INFO] {'result': '1', 'loss': '32'}
[2024-05-01 07:32:49,184              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 07:32:49,184             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 07:32:49,184             TCP.py:     write:    INFO] MROUT1;PORT:RES RF2A, MVSG1;
[2024-05-01 07:32:49,184             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 07:32:49,184              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 07:32:49,184              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 07:32:49,184             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 07:32:49,184             TCP.py:     write:    INFO] MVSG1;TRIG:MODE SSH;;MVSG1;TRIG:SOUR IMM;;
[2024-05-01 07:32:49,184             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 07:32:49,184              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 07:32:49,184              IQ.py:     GenCW:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|'}
[2024-05-01 07:32:49,184             cli.py:  <module>:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|', 'cls_obj': <IQ.IQ.IQ object at 0x0000020522595CD0>}
[2024-05-01 07:32:49,184             cli.py:  <module>:    INFO] ********************************************************************************************
[2024-05-01 07:34:25,143             cli.py:  <module>:    INFO] CMD#$IQ.IQ,IQ,GenCW,1575.52,-120,1,2A
[2024-05-01 07:34:25,144              IQ.py:     GenCW:    INFO] IQ.IQ:GenCW start
[2024-05-01 07:34:25,144              IQ.py:   GetLoss:    INFO] IQ.IQ:GetLoss start
[2024-05-01 07:34:25,144              IQ.py:   GetLoss:    INFO] {'result': '1', 'loss': '32'}
[2024-05-01 07:34:25,144              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 07:34:25,144             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 07:34:25,144             TCP.py:     write:    INFO] MROUT1;PORT:RES RF2A, MVSG1;
[2024-05-01 07:34:25,144             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 07:34:25,144              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 07:34:25,144              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 07:34:25,144             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 07:34:25,144             TCP.py:     write:    INFO] MVSG1;TRIG:MODE SSH;;MVSG1;TRIG:SOUR IMM;;
[2024-05-01 07:34:25,144             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 07:34:25,144              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 07:34:25,144              IQ.py:     GenCW:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|'}
[2024-05-01 07:34:25,144             cli.py:  <module>:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|', 'cls_obj': <IQ.IQ.IQ object at 0x0000020522595CD0>}
[2024-05-01 07:34:25,144             cli.py:  <module>:    INFO] ********************************************************************************************
[2024-05-01 07:36:00,630             cli.py:  <module>:    INFO] CMD#$IQ.IQ,IQ,GenCW,1575.52,-120,1,2A
[2024-05-01 07:36:00,630              IQ.py:     GenCW:    INFO] IQ.IQ:GenCW start
[2024-05-01 07:36:00,630              IQ.py:   GetLoss:    INFO] IQ.IQ:GetLoss start
[2024-05-01 07:36:00,631              IQ.py:   GetLoss:    INFO] {'result': '1', 'loss': '32'}
[2024-05-01 07:36:00,631              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 07:36:00,631             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 07:36:00,631             TCP.py:     write:    INFO] MROUT1;PORT:RES RF2A, MVSG1;
[2024-05-01 07:36:00,631             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 07:36:00,631              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 07:36:00,631              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 07:36:00,631             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 07:36:00,631             TCP.py:     write:    INFO] MVSG1;TRIG:MODE SSH;;MVSG1;TRIG:SOUR IMM;;
[2024-05-01 07:36:00,631             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 07:36:00,631              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 07:36:00,631              IQ.py:     GenCW:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|'}
[2024-05-01 07:36:00,631             cli.py:  <module>:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|', 'cls_obj': <IQ.IQ.IQ object at 0x0000020522595CD0>}
[2024-05-01 07:36:00,631             cli.py:  <module>:    INFO] ********************************************************************************************
[2024-05-01 07:37:37,220             cli.py:  <module>:    INFO] CMD#$IQ.IQ,IQ,GenCW,1575.52,-120,1,2A
[2024-05-01 07:37:37,220              IQ.py:     GenCW:    INFO] IQ.IQ:GenCW start
[2024-05-01 07:37:37,220              IQ.py:   GetLoss:    INFO] IQ.IQ:GetLoss start
[2024-05-01 07:37:37,220              IQ.py:   GetLoss:    INFO] {'result': '1', 'loss': '32'}
[2024-05-01 07:37:37,220              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 07:37:37,220             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 07:37:37,220             TCP.py:     write:    INFO] MROUT1;PORT:RES RF2A, MVSG1;
[2024-05-01 07:37:37,220             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 07:37:37,220              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 07:37:37,220              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 07:37:37,221             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 07:37:37,221             TCP.py:     write:    INFO] MVSG1;TRIG:MODE SSH;;MVSG1;TRIG:SOUR IMM;;
[2024-05-01 07:37:37,221             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 07:37:37,221              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 07:37:37,221              IQ.py:     GenCW:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|'}
[2024-05-01 07:37:37,221             cli.py:  <module>:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|', 'cls_obj': <IQ.IQ.IQ object at 0x0000020522595CD0>}
[2024-05-01 07:37:37,221             cli.py:  <module>:    INFO] ********************************************************************************************
[2024-05-01 07:39:10,174             cli.py:  <module>:    INFO] CMD#$IQ.IQ,IQ,GenCW,1575.52,-120,1,2A
[2024-05-01 07:39:10,174              IQ.py:     GenCW:    INFO] IQ.IQ:GenCW start
[2024-05-01 07:39:10,174              IQ.py:   GetLoss:    INFO] IQ.IQ:GetLoss start
[2024-05-01 07:39:10,174              IQ.py:   GetLoss:    INFO] {'result': '1', 'loss': '32'}
[2024-05-01 07:39:10,174              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 07:39:10,174             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 07:39:10,174             TCP.py:     write:    INFO] MROUT1;PORT:RES RF2A, MVSG1;
[2024-05-01 07:39:10,175             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 07:39:10,175              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 07:39:10,175              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 07:39:10,175             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 07:39:10,175             TCP.py:     write:    INFO] MVSG1;TRIG:MODE SSH;;MVSG1;TRIG:SOUR IMM;;
[2024-05-01 07:39:10,175             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 07:39:10,175              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 07:39:10,175              IQ.py:     GenCW:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|'}
[2024-05-01 07:39:10,175             cli.py:  <module>:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|', 'cls_obj': <IQ.IQ.IQ object at 0x0000020522595CD0>}
[2024-05-01 07:39:10,175             cli.py:  <module>:    INFO] ********************************************************************************************
[2024-05-01 07:40:47,159             cli.py:  <module>:    INFO] CMD#$IQ.IQ,IQ,GenCW,1575.52,-120,1,2A
[2024-05-01 07:40:47,159              IQ.py:     GenCW:    INFO] IQ.IQ:GenCW start
[2024-05-01 07:40:47,160              IQ.py:   GetLoss:    INFO] IQ.IQ:GetLoss start
[2024-05-01 07:40:47,160              IQ.py:   GetLoss:    INFO] {'result': '1', 'loss': '32'}
[2024-05-01 07:40:47,160              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 07:40:47,160             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 07:40:47,160             TCP.py:     write:    INFO] MROUT1;PORT:RES RF2A, MVSG1;
[2024-05-01 07:40:47,160             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 07:40:47,160              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 07:40:47,160              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 07:40:47,160             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 07:40:47,160             TCP.py:     write:    INFO] MVSG1;TRIG:MODE SSH;;MVSG1;TRIG:SOUR IMM;;
[2024-05-01 07:40:47,160             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 07:40:47,160              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 07:40:47,160              IQ.py:     GenCW:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|'}
[2024-05-01 07:40:47,160             cli.py:  <module>:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|', 'cls_obj': <IQ.IQ.IQ object at 0x0000020522595CD0>}
[2024-05-01 07:40:47,160             cli.py:  <module>:    INFO] ********************************************************************************************
[2024-05-01 07:42:22,581             cli.py:  <module>:    INFO] CMD#$IQ.IQ,IQ,GenCW,1575.52,-120,1,2A
[2024-05-01 07:42:22,581              IQ.py:     GenCW:    INFO] IQ.IQ:GenCW start
[2024-05-01 07:42:22,581              IQ.py:   GetLoss:    INFO] IQ.IQ:GetLoss start
[2024-05-01 07:42:22,581              IQ.py:   GetLoss:    INFO] {'result': '1', 'loss': '32'}
[2024-05-01 07:42:22,581              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 07:42:22,581             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 07:42:22,581             TCP.py:     write:    INFO] MROUT1;PORT:RES RF2A, MVSG1;
[2024-05-01 07:42:22,581             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 07:42:22,582              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 07:42:22,582              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 07:42:22,582             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 07:42:22,582             TCP.py:     write:    INFO] MVSG1;TRIG:MODE SSH;;MVSG1;TRIG:SOUR IMM;;
[2024-05-01 07:42:22,582             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 07:42:22,582              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 07:42:22,582              IQ.py:     GenCW:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|'}
[2024-05-01 07:42:22,582             cli.py:  <module>:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|', 'cls_obj': <IQ.IQ.IQ object at 0x0000020522595CD0>}
[2024-05-01 07:42:22,582             cli.py:  <module>:    INFO] ********************************************************************************************
[2024-05-01 07:43:58,101             cli.py:  <module>:    INFO] CMD#$IQ.IQ,IQ,GenCW,1575.52,-120,1,2A
[2024-05-01 07:43:58,101              IQ.py:     GenCW:    INFO] IQ.IQ:GenCW start
[2024-05-01 07:43:58,101              IQ.py:   GetLoss:    INFO] IQ.IQ:GetLoss start
[2024-05-01 07:43:58,101              IQ.py:   GetLoss:    INFO] {'result': '1', 'loss': '32'}
[2024-05-01 07:43:58,101              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 07:43:58,101             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 07:43:58,101             TCP.py:     write:    INFO] MROUT1;PORT:RES RF2A, MVSG1;
